Date	Location	MinTemp	MaxTemp	WindDir9am	RainToday	RainTomorrow
12/22/2021	Telangana	14.2	28.7	NW	No	No
12/23/2021	Telangana	18.4	28.8	NA	No	No
12/24/2021	Telangana	18.8	23.5	SE	No	No
12/25/2021	Telangana	16.5	29.9	NE	No	No
12/26/2021	Telangana	21.2	29.5	NNW	No	No
12/27/2021	Telangana	19	22.2	SE	No	No
12/28/2021	Telangana	17.3	22.5	SW	No	No
12/29/2021	Telangana	15	28.5	NE	No	No
12/30/2021	Telangana	18	30.8	N	No	No
12/31/2021	Telangana	19.6	31.4	NA	No	No
01-01-2020	Tripura	17.9	28.1	NW	No	No
01-02-2020	Tripura	19.1	23.8	SSE	No	No
01-03-2020	Tripura	17.1	23	E	No	No
01-04-2020	Tripura	19.7	25	NNE	No	No
01-05-2020	Tripura	18.5	25.9	NNE	No	No
01-06-2020	Tripura	19.8	26.5	S	No	No
01-07-2020	Tripura	20	27.7	S	No	No
01-08-2020	Tripura	20.4	22.3	S	No	Yes
01-09-2020	Tripura	17.5	22.8	SSE	Yes	No
01-10-2020	Tripura	18.4	25.6	NNE	No	No
01-11-2020	Tripura	19.6	27.3	NNE	No	No
01-12-2020	Tripura	19	26.2	SSW	No	No
1/13/2020	Tripura	20.1	27.8	NE	No	No
1/14/2020	Tripura	19.8	26.7	NNE	No	No
1/15/2020	Tripura	20.2	27.7	NNE	No	Yes
1/16/2020	Tripura	19	24.7	SSW	Yes	Yes
1/17/2020	Tripura	18	21.1	SSE	Yes	No
1/18/2020	Tripura	14.5	23.8	SSW	No	No
1/19/2020	Tripura	17.2	26.2	NNE	No	No
1/20/2020	Tripura	18.9	26.7	NNE	No	No
1/21/2020	Tripura	21.1	27.6	N	No	Yes
1/22/2020	Tripura	21.3	29.2	NNW	Yes	No
1/23/2020	Tripura	21.7	33.2	NW	No	No
1/24/2020	Tripura	21.7	40.4	NW	No	No
1/25/2020	Tripura	20.4	23.8	SSE	No	No
1/26/2020	Tripura	19.8	23.4	SSW	No	No
1/27/2020	Tripura	10.9	26.1	SSW	No	No
1/28/2020	Tripura	20.1	28.1	ENE	No	No
1/29/2020	Tripura	20.9	29.6	N	No	No
1/30/2020	Tripura	20.9	29.3	NNE	No	No
1/31/2020	Tripura	20.3	29	NNE	No	No
02-01-2020	Tripura	19.7	26.8	SSE	No	No
02-02-2020	Tripura	21.1	29	NNE	No	No
02-03-2020	Tripura	19.8	26.9	NNE	No	No
02-04-2020	Tripura	21.2	26.1	NW	No	Yes
02-05-2020	Tripura	20.6	28.7	NE	Yes	No
02-06-2020	Tripura	20.5	28.7	NNE	No	No
02-07-2020	Tripura	20.3	25.1	NNE	No	No
02-08-2020	Tripura	18.2	24.8	NNE	No	No
02-09-2020	Tripura	18.5	21.4	SSW	No	Yes
02-10-2020	Tripura	18.3	19.4	SSW	Yes	Yes
02-11-2020	Tripura	16.7	21.5	SSW	Yes	Yes
02-12-2020	Tripura	16.5	20.5	SSE	Yes	Yes
2/13/2020	Tripura	16.6	21.1	E	Yes	Yes
2/14/2020	Tripura	16.9	20.4	SE	Yes	Yes
2/15/2020	Tripura	16.2	21.7	S	Yes	Yes
2/16/2020	Tripura	18.1	23.3	SE	Yes	Yes
2/17/2020	Tripura	19.1	22	SE	Yes	Yes
2/18/2020	Tripura	18.8	24.1	W	Yes	No
2/19/2020	Tripura	19.5	28.8	NNW	No	No
2/20/2020	Tripura	20.8	27.8	SSW	No	No
2/21/2020	Tripura	21.4	24.8	NE	No	No
2/22/2020	Tripura	21.1	25.8	SE	No	No
2/23/2020	Tripura	20.1	27.7	NNE	No	Yes
2/24/2020	Tripura	21.1	29.4	NNW	Yes	No
2/25/2020	Tripura	21.8	27	S	No	No
2/26/2020	Tripura	20.9	23.6	S	No	No
2/27/2020	Tripura	18.4	23.8	SW	No	No
2/28/2020	Tripura	17.6	26.8	NNW	No	No
03-01-2020	Tripura	21.4	26	SE	No	No
03-02-2020	Tripura	21.8	26.2	E	No	No
03-03-2020	Tripura	22	29	NE	No	No
03-04-2020	Tripura	21.7	25.5	N	No	No
03-05-2020	Tripura	15.2	23	WSW	No	No
03-06-2020	Tripura	15.3	23.7	W	No	No
03-07-2020	Tripura	17.3	25.5	WSW	No	No
03-08-2020	Tripura	20	26.2	SE	No	No
03-09-2020	Tripura	21.7	25.4	E	No	No
03-10-2020	Tripura	21.4	25.2	ENE	No	Yes
03-11-2020	Tripura	19.9	24.1	SE	Yes	No
03-12-2020	Tripura	20.2	27.8	NE	No	No
3/13/2020	Tripura	19.4	27.2	NW	No	No
3/14/2020	Tripura	20	25.3	NNE	No	Yes
3/15/2020	Tripura	18.6	27.4	ENE	Yes	Yes
3/16/2020	Tripura	18.1	22.9	SSW	Yes	No
3/17/2020	Tripura	15.4	24	W	No	No
3/18/2020	Tripura	18	26.9	S	No	No
3/19/2020	Tripura	17.4	26.5	NNW	No	No
3/20/2020	Tripura	19.4	26.4	NE	No	No
3/21/2020	Tripura	20.5	25.9	N	No	No
3/22/2020	Tripura	18.6	26.5	NW	No	No
3/23/2020	Tripura	18.5	27.2	N	No	No
3/24/2020	Tripura	19	25.9	NNE	No	No
3/25/2020	Tripura	19	26.9	NNE	No	No
3/26/2020	Tripura	18.9	27.1	N	No	Yes
3/27/2020	Tripura	19.9	22.8	SSE	Yes	No
3/28/2020	Tripura	17.5	24.4	WSW	No	No
3/29/2020	Tripura	17.6	24.4	SSW	No	No
3/30/2020	Tripura	19.2	23.6	SE	No	Yes
3/31/2020	Tripura	18.5	22.2	SE	Yes	Yes
04-01-2020	Tripura	20.2	22.9	ESE	Yes	Yes
04-02-2020	Tripura	19.7	24	NNE	Yes	Yes
04-03-2020	Tripura	20.2	25.3	E	Yes	No
04-04-2020	Tripura	20.2	21.7	SSW	No	No
04-05-2020	Tripura	17.3	23.6	S	No	No
04-06-2020	Tripura	16.9	21	S	No	Yes
04-07-2020	Tripura	16.8	20.9	SSE	Yes	No
04-08-2020	Tripura	14.3	20.8	SW	No	No
04-09-2020	Tripura	14.9	22.6	S	No	No
04-10-2020	Tripura	15.8	23.6	NNW	No	No
04-11-2020	Tripura	17.1	23.9	SSW	No	No
04-12-2020	Tripura	19	24.4	N	No	No
4/13/2020	Tripura	20.4	22.4	S	No	Yes
4/14/2020	Tripura	17.6	24.7	WNW	Yes	No
4/15/2020	Tripura	17.4	28.2	WNW	No	No
4/16/2020	Tripura	15.2	24	WSW	No	No
4/17/2020	Tripura	15.2	21.7	WSW	No	No
4/18/2020	Tripura	15.7	20.8	SSW	No	Yes
4/19/2020	Tripura	16.3	21.4	SSW	Yes	Yes
4/20/2020	Tripura	15.8	21.1	S	Yes	No
4/21/2020	Tripura	18	21.7	SSE	No	No
4/22/2020	Tripura	17.7	21.3	SSE	No	No
4/23/2020	Tripura	15.6	21.4	SSW	No	No
4/24/2020	Tripura	13.4	23.7	NNW	No	No
4/25/2020	Tripura	17.2	24.1	WNW	No	No
4/26/2020	Tripura	17	21.5	W	No	No
4/27/2020	Tripura	10.7	19.1	W	No	No
4/28/2020	Tripura	11.7	22.6	WNW	No	No
4/29/2020	Tripura	11.3	18.3	WSW	No	Yes
4/30/2020	Tripura	11.9	17.4	SW	Yes	Yes
05-01-2020	Tripura	12	20.6	W	Yes	No
05-02-2020	Tripura	12.4	20.8	W	No	Yes
05-03-2020	Tripura	13.9	19.9	SW	Yes	No
05-04-2020	Tripura	13.7	22.8	W	No	Yes
05-05-2020	Tripura	14.7	20.4	WSW	Yes	No
05-06-2020	Tripura	14.2	22.3	W	No	No
05-07-2020	Tripura	13.2	21.1	W	No	Yes
05-08-2020	Tripura	13.5	19.4	SW	Yes	Yes
05-09-2020	Tripura	12.2	20.7	WSW	Yes	Yes
05-10-2020	Tripura	14.2	19	WSW	Yes	Yes
05-11-2020	Tripura	12.5	20	W	Yes	No
05-12-2020	Tripura	11.5	20.9	W	No	No
5/13/2020	Tripura	11.4	20.9	WNW	No	No
5/14/2020	Tripura	11	21.3	NW	No	No
5/15/2020	Tripura	11.4	21.9	NW	No	No
5/16/2020	Tripura	15.6	22.4	NW	No	No
5/17/2020	Tripura	11.9	19.2	W	No	No
5/18/2020	Tripura	12.6	20.8	WSW	No	No
5/19/2020	Tripura	14.6	21.4	ESE	No	Yes
5/20/2020	Tripura	16	21.4	NE	Yes	No
5/21/2020	Tripura	17.7	20.6	ESE	No	Yes
5/22/2020	Tripura	16.1	20.5	SE	Yes	Yes
5/23/2020	Tripura	16.2	21	E	Yes	No
5/24/2020	Tripura	18.8	21.2	ESE	No	No
5/25/2020	Tripura	16.2	22.2	W	No	No
5/26/2020	Tripura	13.6	22.1	NNW	No	No
5/27/2020	Tripura	15.2	18.1	W	No	No
5/28/2020	Tripura	13	18.9	WSW	No	Yes
5/29/2020	Tripura	12.4	16.9	NW	Yes	Yes
5/30/2020	Tripura	11.1	17.7	W	Yes	Yes
5/31/2020	Tripura	12.6	19.2	NE	Yes	No
06-01-2020	Tripura	16.2	18.3	ESE	No	Yes
06-02-2020	Tripura	13.4	19.5	WNW	Yes	Yes
06-03-2020	Tripura	14.6	20.3	NE	Yes	No
06-04-2020	Tripura	14.7	18.6	NNW	No	No
06-05-2020	Tripura	13.8	19.2	NNW	No	No
06-06-2020	Tripura	10.3	18.7	WNW	No	No
06-07-2020	Tripura	11.7	19.2	NW	No	No
06-08-2020	Tripura	11.5	19.8	NW	No	No
06-09-2020	Tripura	10.6	16.7	WNW	No	No
06-10-2020	Tripura	9.1	14.7	WNW	No	NA
06-11-2020	Tripura	10.9	14.8	NA	NA	No
06-12-2020	Tripura	7.6	17.3	W	No	No
6/13/2020	Tripura	8.7	19.1	NW	No	No
6/14/2020	Tripura	11.4	19.4	NW	No	No
6/15/2020	Tripura	10.7	19.3	WNW	No	No
6/16/2020	Tripura	10.1	16.6	WSW	No	Yes
6/17/2020	Tripura	11.1	17.7	W	Yes	Yes
6/18/2020	Tripura	11.6	17.9	ESE	Yes	Yes
6/19/2020	Tripura	15.4	18	ESE	Yes	Yes
6/20/2020	Tripura	14.7	19.1	N	Yes	Yes
6/21/2020	Tripura	15.1	19.5	N	Yes	Yes
6/22/2020	Tripura	14.5	19.2	NW	Yes	No
6/23/2020	Tripura	11.4	19.1	W	No	No
6/24/2020	Tripura	11.2	18.4	NW	No	No
6/25/2020	Tripura	10.2	17.3	NW	No	No
6/26/2020	Tripura	9.4	19.3	WNW	No	No
6/27/2020	Tripura	10.8	18.4	WSW	No	No
6/28/2020	Tripura	11.1	19	WNW	No	No
6/29/2020	Tripura	10	20.5	WNW	No	No
6/30/2020	Tripura	12.3	19.1	NW	No	No
07-01-2020	Tripura	14.3	21.6	N	No	No
07-02-2020	Tripura	10.6	18.5	NNW	No	No
07-03-2020	Tripura	11.5	16.7	WNW	No	No
07-04-2020	Tripura	7.7	17	WNW	No	No
07-05-2020	Tripura	10.3	15.7	WNW	No	No
07-06-2020	Tripura	6.7	15.3	W	No	Yes
07-07-2020	Tripura	9.5	15.6	WSW	Yes	Yes
07-08-2020	Tripura	9.6	16.5	W	Yes	Yes
07-09-2020	Tripura	8.8	17.2	WSW	Yes	Yes
07-10-2020	Tripura	10.9	17.7	SSE	Yes	Yes
07-11-2020	Tripura	11	17.1	W	Yes	No
07-12-2020	Tripura	10.3	16.8	NNW	No	No
7/13/2020	Tripura	12.5	16.3	NNW	No	No
7/14/2020	Tripura	9.7	16.7	NW	No	No
7/15/2020	Tripura	7.9	17.9	W	No	No
7/16/2020	Tripura	8.4	14.1	WNW	No	Yes
7/17/2020	Tripura	9.8	15.4	WSW	Yes	No
7/18/2020	Tripura	9.3	18.8	NW	No	No
7/19/2020	Tripura	9.4	18.9	NW	No	No
7/20/2020	Tripura	10.1	21	NW	No	No
7/21/2020	Tripura	9.6	21.1	NNW	No	No
7/22/2020	Tripura	13.8	24	N	No	Yes
7/23/2020	Tripura	12	17.2	WNW	Yes	Yes
7/24/2020	Tripura	9.3	15.2	SW	Yes	No
7/25/2020	Tripura	7.7	19	NW	No	No
7/26/2020	Tripura	9.9	14.3	NW	No	Yes
7/27/2020	Tripura	8.6	17.8	W	Yes	No
7/28/2020	Tripura	7.9	19	WNW	No	No
7/29/2020	Tripura	8.6	17.6	W	No	No
7/30/2020	Tripura	8.6	19	NW	No	No
7/31/2020	Tripura	9.6	19.5	WNW	No	No
08-01-2020	Tripura	8.3	18.7	NW	No	No
08-02-2020	Tripura	7.4	18.9	NW	No	No
08-03-2020	Tripura	9.2	20.1	WNW	No	No
08-04-2020	Tripura	12.1	19.4	N	No	No
08-05-2020	Tripura	10.1	17.5	W	No	No
08-06-2020	Tripura	8.2	19.7	NNW	No	No
08-07-2020	Tripura	10.5	23.2	NNW	No	No
08-08-2020	Tripura	8.8	14.7	WSW	No	No
08-09-2020	Tripura	7.6	16.1	W	No	No
08-10-2020	Tripura	8.3	18.1	WNW	No	No
08-11-2020	Tripura	12.2	17.6	NNW	No	Yes
08-12-2020	Tripura	10.3	20.4	NW	Yes	No
8/13/2020	Tripura	10.5	19.6	WNW	No	No
8/14/2020	Tripura	10.7	18.6	WSW	No	No
8/15/2020	Tripura	10.8	19.3	WNW	No	No
8/16/2020	Tripura	10.1	22.7	N	No	No
8/17/2020	Tripura	16.3	20.7	SSW	No	No
8/18/2020	Tripura	9.6	17.7	SW	No	No
8/19/2020	Tripura	9.7	19.6	NW	No	No
8/20/2020	Tripura	10.3	23.1	NW	No	No
8/21/2020	Tripura	12.2	24	N	No	No
8/22/2020	Tripura	15.5	20.2	SSE	No	No
8/23/2020	Tripura	12.4	23.9	N	No	No
8/24/2020	Tripura	16.8	27	N	No	No
8/25/2020	Tripura	16.3	20.8	W	No	No
8/26/2020	Tripura	13.2	22.5	WNW	No	No
8/27/2020	Tripura	12	23.6	NNW	No	No
8/28/2020	Tripura	12.2	23.6	N	No	No
8/29/2020	Tripura	14.3	26.2	NNE	No	No
8/30/2020	Tripura	15.7	20.3	WSW	No	No
8/31/2020	Tripura	8.3	21.3	WNW	No	No
09-01-2020	Tripura	10	20.4	WNW	No	No
09-02-2020	Tripura	11.8	19.1	SSW	No	No
09-03-2020	Tripura	12.9	21.2	NNW	No	Yes
09-04-2020	Tripura	14.5	24.3	N	Yes	No
09-05-2020	Tripura	14.3	19.3	SSW	No	No
09-06-2020	Tripura	11.7	20.4	S	No	No
09-07-2020	Tripura	13.1	18.6	NW	No	No
09-08-2020	Tripura	11.9	21.3	W	No	No
09-09-2020	Tripura	10.9	21.2	WNW	No	No
09-10-2020	Tripura	10.8	20.2	WNW	No	No
09-11-2020	Tripura	11.1	22.4	WNW	No	No
09-12-2020	Tripura	11.7	25.7	NW	No	No
9/13/2020	Tripura	14	30.1	N	No	No
9/14/2020	Tripura	17	19.7	S	No	No
9/15/2020	Tripura	16.9	22.8	SSW	No	No
9/16/2020	Tripura	16.5	19.4	S	No	No
9/17/2020	Tripura	14.3	30	N	No	No
9/18/2020	Tripura	18.1	22.4	SW	No	No
9/19/2020	Tripura	14.4	22.9	S	No	No
9/20/2020	Tripura	13.5	25.8	NNW	No	Yes
9/21/2020	Tripura	16.3	20.9	S	Yes	NA
9/22/2020	Tripura	10.9	29.5	NA	NA	Yes
9/23/2020	Tripura	17.7	20.6	NW	Yes	No
9/24/2020	Tripura	13.3	22.8	W	No	No
9/25/2020	Tripura	12.1	25.6	NNW	No	No
9/26/2020	Tripura	15.9	21.5	WNW	No	No
9/27/2020	Tripura	10.2	18.5	W	No	No
9/28/2020	Tripura	11.2	20	W	No	No
9/29/2020	Tripura	10.3	20.1	SW	No	No
9/30/2020	Tripura	12.9	25.3	NE	No	No
10-01-2020	Tripura	13.8	32	N	No	No
10-02-2020	Tripura	16.9	21.4	S	No	Yes
10-03-2020	Tripura	15.1	16.9	SSW	Yes	Yes
10-04-2020	Tripura	13.9	19.6	ESE	Yes	Yes
10-05-2020	Tripura	13.8	19.5	SSW	Yes	NA
10-06-2020	Tripura	10.9	NA	NA	NA	NA
10-07-2020	Tripura	10.9	NA	NA	NA	NA
10-08-2020	Tripura	10.9	NA	NA	NA	NA
10-09-2020	Tripura	9.3	15.8	NA	NA	Yes
10-10-2020	Tripura	10.8	18	SW	Yes	Yes
10-11-2020	Tripura	12.3	19.9	SSE	Yes	No
10-12-2020	Tripura	12.2	21.8	N	No	No
10/13/2020	Tripura	17	25	WNW	No	No
10/14/2020	Tripura	15.1	23.9	NW	No	No
10/15/2020	Tripura	13.9	24.3	WNW	No	No
10/16/2020	Tripura	12.2	21.9	WSW	No	No
10/17/2020	Tripura	11.1	19.8	SW	No	Yes
10/18/2020	Tripura	13.6	19.9	WSW	Yes	No
10/19/2020	Tripura	12.9	20.8	SSE	No	No
10/20/2020	Tripura	15.3	23.5	NNE	No	No
10/21/2020	Tripura	14.4	27.8	NA	No	No
10/22/2020	Tripura	17.5	22.1	SE	No	No
10/23/2020	Tripura	16.1	NA	NNW	No	NA
10/24/2020	Tripura	10.9	NA	NA	NA	NA
10/25/2020	Tripura	10.9	NA	NA	NA	NA
10/26/2020	Tripura	10.9	NA	NA	NA	NA
10/27/2020	Tripura	10.9	NA	NA	NA	NA
10/28/2020	Tripura	NA	24.3	NNW	NA	No
10/29/2020	Tripura	18.2	22.4	SE	No	No
10/30/2020	Tripura	17	23.4	S	No	No
10/31/2020	Tripura	19.1	23.9	ENE	No	No
11-01-2020	Tripura	16.8	23.6	NNE	No	No
11-02-2020	Tripura	17.5	23.3	SSW	No	No
11-03-2020	Tripura	17.8	37.5	NNE	No	No
11-04-2020	Tripura	19.1	21	SE	No	No
11-05-2020	Tripura	18	21.6	E	No	No
11-06-2020	Tripura	17.7	20.6	ESE	No	NA
11-07-2020	Tripura	17.9	23.8	NA	NA	NA
11-08-2020	Tripura	18	22.7	NA	NA	No
11-09-2020	Tripura	17.8	25.4	NE	No	No
11-10-2020	Tripura	15.5	24.9	NE	No	No
11-11-2020	Tripura	16.1	23	S	No	No
11-12-2020	Tripura	17.4	25.8	N	No	NA
11/13/2020	Tripura	19.4	21.5	NA	NA	No
11/14/2020	Tripura	15.4	24.1	NW	No	No
11/15/2020	Tripura	17.6	23.5	S	No	No
11/16/2020	Tripura	19.5	27	SE	No	No
11/17/2020	Tripura	19.3	21.6	S	No	No
11/18/2020	Tripura	17.6	24.3	SSE	No	No
11/19/2020	Tripura	18.5	26.3	NNE	No	No
11/20/2020	Tripura	19.7	29.3	N	No	NA
11/21/2020	Tripura	21	26.6	NA	NA	No
11/22/2020	Tripura	20.2	39.2	NNE	No	No
11/23/2020	Tripura	19.7	22.2	SSE	No	Yes
11/24/2020	Tripura	17.8	21.4	S	Yes	Yes
11/25/2020	Tripura	18	25.1	NNW	Yes	No
11/26/2020	Tripura	19.6	27.3	NE	No	Yes
11/27/2020	Tripura	20.7	33.1	NNW	Yes	No
11/28/2020	Tripura	20.7	29.4	NNE	No	No
11/29/2020	Tripura	19.7	26.2	S	No	No
11/30/2020	Tripura	18.4	22.4	SSW	No	Yes
12-01-2020	Tripura	14.5	18.8	SSW	Yes	Yes
12-02-2020	Tripura	13.4	20.9	SSW	Yes	No
12-03-2020	Tripura	14.1	24.5	N	No	No
12-04-2020	Tripura	16.6	22.4	S	No	No
12-05-2020	Tripura	18.5	24.2	SSW	No	No
12-06-2020	Tripura	19.3	26	ENE	No	No
12-07-2020	Tripura	20.6	27.4	NNE	No	No
12-08-2020	Tripura	20.4	25.3	S	No	No
12-09-2020	Tripura	19.1	23.9	S	No	No
12-10-2020	Tripura	20.6	26.8	NNE	No	No
12-11-2020	Tripura	21.6	28	W	No	NA
12-12-2020	Tripura	19.2	27.2	NA	NA	No
12/13/2020	Tripura	19	24.7	SSW	No	No
12/14/2020	Tripura	20.3	24.5	ESE	No	No
12/15/2020	Tripura	20.2	26.2	NE	No	No
12/16/2020	Tripura	21.3	28.8	NE	No	No
12/17/2020	Tripura	20.7	27.5	NNE	No	No
12/18/2020	Tripura	20.1	22.2	SSW	No	Yes
12/19/2020	Tripura	17.2	26.5	WNW	Yes	No
12/20/2020	Tripura	20	24.5	ESE	No	No
12/21/2020	Tripura	20	24.5	NNE	No	No
12/22/2020	Tripura	19.5	27.6	NE	No	No
12/23/2020	Tripura	19.1	27.7	SSW	No	NA
12/24/2020	Tripura	20.2	25.8	NNE	NA	No
12/25/2020	Tripura	20.4	24.3	SSW	No	Yes
12/26/2020	Tripura	18.6	19.7	SSW	Yes	Yes
12/27/2020	Tripura	18	21.5	SSW	Yes	Yes
12/28/2020	Tripura	19.7	22.1	SW	Yes	Yes
12/29/2020	Tripura	20.2	22.6	S	Yes	No
12/30/2020	Tripura	20.6	25.2	SSE	No	Yes
12/31/2020	Tripura	20.6	24.7	SSW	Yes	Yes
01-01-2021	Tripura	20.8	28.7	NNW	Yes	No
01-02-2021	Tripura	21.8	24.6	N	No	Yes
01-03-2021	Tripura	19.3	21.3	SSE	Yes	Yes
01-04-2021	Tripura	18.7	25.4	E	Yes	No
01-05-2021	Tripura	18.1	26.8	NNE	No	No
01-06-2021	Tripura	20.7	24.8	SSW	No	No
01-07-2021	Tripura	20.8	24.2	S	No	No
01-08-2021	Tripura	21.5	25.9	E	No	No
01-09-2021	Tripura	20.2	30.3	NNE	No	No
01-10-2021	Tripura	22.5	27.6	S	No	No
01-11-2021	Tripura	22.2	26.2	ESE	No	No
01-12-2021	Tripura	22.8	NA	NNE	No	NA
1/13/2021	Tripura	21.4	24.9	NA	NA	Yes
1/14/2021	Tripura	20	22.5	SW	Yes	No
1/15/2021	Tripura	19.7	23.9	NA	No	No
1/16/2021	Tripura	20.3	28.9	NA	No	No
1/17/2021	Tripura	19.8	27.5	NA	No	NA
1/18/2021	Tripura	18	25.8	NA	NA	No
1/19/2021	Tripura	15.4	23.5	SSW	No	No
1/20/2021	Tripura	17.1	26.6	WNW	No	No
1/21/2021	Tripura	19.6	28.8	SSW	No	No
1/22/2021	Tripura	21.9	32.3	N	No	No
1/23/2021	Tripura	22.6	40.2	NNW	No	No
1/24/2021	Tripura	21.1	23.8	SSE	No	No
1/25/2021	Tripura	20.7	26.9	SSW	No	Yes
1/26/2021	Tripura	22.6	27.9	WSW	Yes	No
1/27/2021	Tripura	23	26.1	S	No	No
1/28/2021	Tripura	22.5	27	E	No	NA
1/29/2021	Tripura	20.6	26.8	NA	NA	No
1/30/2021	Tripura	22	24.7	SSW	No	Yes
1/31/2021	Tripura	21.8	26.7	ENE	Yes	No
02-01-2021	Tripura	22.4	29.2	ENE	No	No
02-02-2021	Tripura	22.4	27.2	ESE	No	Yes
02-03-2021	Tripura	21.4	26.4	E	Yes	Yes
02-04-2021	Tripura	22.3	27.2	ENE	Yes	No
02-05-2021	Tripura	22.6	27.2	NE	No	Yes
02-06-2021	Tripura	21.8	26.3	SSW	Yes	No
02-07-2021	Tripura	22	25.4	S	No	Yes
02-08-2021	Tripura	21.4	28	ENE	Yes	No
02-09-2021	Tripura	22.5	27.9	NA	No	No
02-10-2021	Tripura	21.6	29.2	NNE	No	No
02-11-2021	Tripura	21	28.6	N	No	No
02-12-2021	Tripura	21.7	37.5	NNW	No	Yes
2/13/2021	Tripura	22.3	27.3	SSW	Yes	NA
2/14/2021	Tripura	22.8	26.4	NA	NA	Yes
2/15/2021	Tripura	21	29.4	SSE	Yes	No
2/16/2021	Tripura	21.1	24.1	SW	No	No
2/17/2021	Tripura	19.8	24	SSW	No	No
2/18/2021	Tripura	20.9	24.7	SSE	No	NA
2/19/2021	Tripura	21.4	25	NA	NA	No
2/20/2021	Tripura	21.3	29.6	NW	No	No
2/21/2021	Tripura	20.2	30	NNE	No	No
2/22/2021	Tripura	21.5	36.3	NNW	No	No
2/23/2021	Tripura	24.1	29.1	SW	No	No
2/24/2021	Tripura	20.9	24.1	SE	No	No
2/25/2021	Tripura	20.7	25.2	ESE	No	No
2/26/2021	Tripura	21.1	26.1	NNW	No	No
2/27/2021	Tripura	19.4	29.5	NA	No	No
2/28/2021	Tripura	20.4	26.5	SW	No	Yes
03-01-2021	Tripura	19.7	23.3	S	Yes	Yes
03-02-2021	Tripura	17.7	22.8	NA	Yes	No
03-03-2021	Tripura	20	25	SE	No	Yes
03-04-2021	Tripura	19.6	26.1	E	Yes	No
03-05-2021	Tripura	21.8	25.9	NNE	No	Yes
03-06-2021	Tripura	21.1	28.4	NNE	Yes	No
03-07-2021	Tripura	21.9	27	NNE	No	NA
03-08-2021	Tripura	21.4	28	NA	NA	Yes
03-09-2021	Tripura	18.7	30.2	NNW	Yes	NA
03-10-2021	Tripura	18.6	20.9	SW	NA	Yes
03-11-2021	Tripura	18.6	22.9	S	Yes	No
03-12-2021	Tripura	19.5	23.9	SSE	No	No
3/13/2021	Tripura	20.3	23.6	SSE	No	No
3/14/2021	Tripura	18.2	24.9	NNW	No	No
3/15/2021	Tripura	18	25.8	SW	No	No
3/16/2021	Tripura	18.1	26.7	SW	No	No
3/17/2021	Tripura	17.2	25.2	WSW	No	No
3/18/2021	Tripura	16.9	26.2	NW	No	No
3/19/2021	Tripura	18.1	27.3	N	No	No
3/20/2021	Tripura	19.1	28.4	NA	No	No
3/21/2021	Tripura	19.1	29.1	NNW	No	No
3/22/2021	Tripura	21.3	26.5	SE	No	No
3/23/2021	Tripura	19.6	28	NA	No	No
3/24/2021	Tripura	19.7	26	SSW	No	No
3/25/2021	Tripura	21	27.7	WSW	No	No
3/26/2021	Tripura	19.3	29.9	NNW	No	No
3/27/2021	Tripura	21.9	26	WSW	No	No
3/28/2021	Tripura	20.3	28.3	N	No	No
3/29/2021	Tripura	21.4	28.2	NNE	No	Yes
3/30/2021	Tripura	19.9	21.3	SW	Yes	Yes
3/31/2021	Tripura	19.1	22.2	SSE	Yes	No
04-01-2021	Tripura	17.2	22.5	WSW	No	No
04-02-2021	Tripura	16.5	22.3	WSW	No	No
04-03-2021	Tripura	15.8	22.5	SW	No	Yes
04-04-2021	Tripura	15.9	21.7	S	Yes	No
04-05-2021	Tripura	15.8	22.5	W	No	No
04-06-2021	Tripura	17	26.2	SSW	No	Yes
04-07-2021	Tripura	18.6	22.5	NNW	Yes	Yes
04-08-2021	Tripura	18.7	27.6	WNW	Yes	No
04-09-2021	Tripura	17.9	22.8	SW	No	No
04-10-2021	Tripura	16.5	25.1	NNW	No	No
04-11-2021	Tripura	18.2	28.3	NW	No	No
04-12-2021	Tripura	14.9	22.8	W	No	No
4/13/2021	Tripura	13	20.9	WSW	No	No
4/14/2021	Tripura	13.8	23.2	WSW	No	No
4/15/2021	Tripura	15.2	23.8	SSW	No	No
4/16/2021	Tripura	17.1	21.3	SSW	No	Yes
4/17/2021	Tripura	16.4	22.3	SW	Yes	No
4/18/2021	Tripura	17.6	23.7	SSW	No	No
4/19/2021	Tripura	18.4	24.6	SSW	No	No
4/20/2021	Tripura	18.5	24.4	SSW	No	No
4/21/2021	Tripura	18.1	24.3	SSW	No	No
4/22/2021	Tripura	17.6	24.8	NNW	No	No
4/23/2021	Tripura	18	27.1	WNW	No	No
4/24/2021	Tripura	19.1	28.1	NW	No	Yes
4/25/2021	Tripura	15.7	20.7	WSW	Yes	Yes
4/26/2021	Tripura	14.3	20	SSW	Yes	No
4/27/2021	Tripura	12.9	21.9	W	No	No
4/28/2021	Tripura	13.6	24.5	W	No	No
4/29/2021	Tripura	14.5	24.4	W	No	No
4/30/2021	Tripura	13.7	20.8	W	No	Yes
05-01-2021	Tripura	14.9	22.9	W	Yes	No
05-02-2021	Tripura	14.6	26.4	NNW	No	No
05-03-2021	Tripura	16.6	24.6	SW	No	No
05-04-2021	Tripura	17.2	24.8	NW	No	No
05-05-2021	Tripura	15.4	25.7	NNE	No	No
05-06-2021	Tripura	10.1	19.6	WNW	No	No
05-07-2021	Tripura	12	20.8	SW	No	No
